Landsat Product Identifier L2,Landsat Product Identifier L1,Landsat Scene Identifier,Date Acquired,Collection Category,Collection Number,WRS Path,WRS Row,Target WRS Path,Target WRS Row,Nadir/Off Nadir,Roll Angle,Date Product Generated L2,Date Product Generated L1,Start Time,Stop Time,Station Identifier,Day/Night Indicator,Land Cloud Cover,Scene Cloud Cover L1,Ground Control Points Model,Ground Control Points Version,Geometric RMSE Model,Geometric RMSE Model X,Geometric RMSE Model Y,Processing Software Version,Sun Elevation L0RA,Sun Azimuth L0RA,TIRS SSM Model,Data Type L2,Sensor Identifier,Satellite,Product Map Projection L1,UTM Zone,Datum,Ellipsoid,Scene Center Lat DMS,Scene Center Long DMS,Corner Upper Left Lat DMS,Corner Upper Left Long DMS,Corner Upper Right Lat DMS,Corner Upper Right Long DMS,Corner Lower Left Lat DMS,Corner Lower Left Long DMS,Corner Lower Right Lat DMS,Corner Lower Right Long DMS,Scene Center Latitude,Scene Center Longitude,Corner Upper Left Latitude,Corner Upper Left Longitude,Corner Upper Right Latitude,Corner Upper Right Longitude,Corner Lower Left Latitude,Corner Lower Left Longitude,Corner Lower Right Latitude,Corner Lower Right Longitude,Display ID,Entity ID
LC08_L2SP_035033_20160205_20200907_02_T1,LC08_L1TP_035033_20160205_20200907_02_T1,LC80350332016036LGN01,2016/02/05,T1,2, 035, 033, 035, 033,NADIR,   0.000,2020/09/07,2020/09/07,2016-02-05 17:49:49.100549,2016-02-05 17:50:20.870545,LGN,DAY,   4.76,   4.76,693,5,    7.177,    5.100,    5.049,LPGS_15.3.1c,30.83253343,153.19413509,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,13,WGS84,WGS84,38°54'15.73"N,107°46'42.64"W,39°56'21.73"N,109°12'17.50"W,40°00'24.34"N,106°26'23.64"W,37°46'56.10"N,109°04'46.13"W,37°50'40.81"N,106°23'48.62"W, 38.90437,-107.77851, 39.93937,-109.20486, 40.00676,-106.43990, 37.78225,-109.07948, 37.84467,-106.39684,LC08_L2SP_035033_20160205_20200907_02_T1,LC80350332016036LGN01
LC08_L2SP_035034_20160205_20200907_02_T1,LC08_L1TP_035034_20160205_20200907_02_T1,LC80350342016036LGN01,2016/02/05,T1,2, 035, 034, 035, 034,NADIR,   0.000,2020/09/07,2020/09/07,2016-02-05 17:50:12.98735,2016-02-05 17:50:44.757347,LGN,DAY,   5.32,   5.32,646,5,    7.909,    5.207,    5.953,LPGS_15.3.1c,31.98468857,152.44614393,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,12,WGS84,WGS84,37°28'28.42"N,108°12'43.20"W,38°32'06.61"N,109°28'26.51"W,38°28'20.39"N,106°52'21.72"W,36°27'03.71"N,109°30'57.13"W,36°23'33.79"N,106°59'07.91"W, 37.47456,-108.21200, 38.53517,-109.47403, 38.47233,-106.87270, 36.45103,-109.51587, 36.39272,-106.98553,LC08_L2SP_035034_20160205_20200907_02_T1,LC80350342016036LGN01
LC08_L2SP_035035_20160205_20200907_02_T1,LC08_L1TP_035035_20160205_20200907_02_T1,LC80350352016036LGN01,2016/02/05,T1,2, 035, 035, 035, 035,NADIR,   0.000,2020/09/07,2020/09/07,2016-02-05 17:50:36.878387,2016-02-05 17:51:08.648384,LGN,DAY,   6.03,   6.03,850,5,    7.293,    5.043,    5.269,LPGS_15.3.1c,33.12870509,151.68012239,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,12,WGS84,WGS84,36°02'35.48"N,108°37'59.12"W,37°06'04.82"N,109°52'52.97"W,37°02'58.78"N,107°19'31.48"W,35°00'49.18"N,109°54'37.98"W,34°57'56.74"N,107°25'15.56"W, 36.04319,-108.63309, 37.10134,-109.88138, 37.04966,-107.32541, 35.01366,-109.91055, 34.96576,-107.42099,LC08_L2SP_035035_20160205_20200907_02_T1,LC80350352016036LGN01
LC08_L2SP_033032_20160207_20200907_02_T1,LC08_L1TP_033032_20160207_20200907_02_T1,LC80330322016038LGN01,2016/02/07,T1,2, 033, 032, 033, 032,NADIR,   0.000,2020/09/07,2020/09/07,2016-02-07 17:37:02.686922,2016-02-07 17:37:34.456919,LGN,DAY,  28.05,  28.05,118,5,    8.706,    6.257,    6.053,LPGS_15.3.1c,30.23458539,153.64045957,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,13,WGS84,WGS84,40°19'58.48"N,104°14'24.29"W,41°23'13.20"N,105°36'44.57"W,41°22'06.53"N,102°50'47.65"W,39°16'14.99"N,105°35'36.78"W,39°15'13.10"N,102°54'45.90"W, 40.33291,-104.24008, 41.38700,-105.61238, 41.36848,-102.84657, 39.27083,-105.59355, 39.25364,-102.91275,LC08_L2SP_033032_20160207_20200907_02_T1,LC80330322016038LGN01
LC08_L2SP_033033_20160207_20200907_02_T1,LC08_L1TP_033033_20160207_20200907_02_T1,LC80330332016038LGN01,2016/02/07,T1,2, 033, 033, 033, 033,NADIR,   0.000,2020/09/07,2020/09/07,2016-02-07 17:37:26.573724,2016-02-07 17:37:58.34372,LGN,DAY,   5.16,   5.16,322,5,    8.098,    5.415,    6.020,LPGS_15.3.1c,31.39001646,152.89287260,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,13,WGS84,WGS84,38°54'16.20"N,104°41'13.74"W,39°57'15.44"N,106°02'18.35"W,39°56'48.91"N,103°19'50.74"W,37°50'06.43"N,106°00'28.87"W,37°49'41.81"N,103°22'46.67"W, 38.90450,-104.68715, 39.95429,-106.03843, 39.94692,-103.33076, 37.83512,-106.00802, 37.82828,-103.37963,LC08_L2SP_033033_20160207_20200907_02_T1,LC80330332016038LGN01
LC08_L2SP_033034_20160207_20200907_02_T1,LC08_L1TP_033034_20160207_20200907_02_T1,LC80330342016038LGN01,2016/02/07,T1,2, 033, 034, 033, 034,NADIR,   0.000,2020/09/07,2020/09/07,2016-02-07 17:37:50.464761,2016-02-07 17:38:22.234758,LGN,DAY,  23.77,  23.77,525,5,    7.765,    5.361,    5.618,LPGS_15.3.1c,32.53762192,152.12905050,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,13,WGS84,WGS84,37°28'27.84"N,105°07'14.41"W,38°31'21.40"N,106°27'04.10"W,38°31'31.40"N,103°47'39.44"W,36°24'01.94"N,106°24'38.48"W,36°24'11.23"N,103°49'40.48"W, 37.47440,-105.12067, 38.52261,-106.45114, 38.52539,-103.79429, 36.40054,-106.41069, 36.40312,-103.82791,LC08_L2SP_033034_20160207_20200907_02_T1,LC80330342016038LGN01
LC08_L2SP_031033_20160209_20200907_02_T1,LC08_L1TP_031033_20160209_20200907_02_T1,LC80310332016040LGN01,2016/02/09,T1,2, 031, 033, 031, 033,NADIR,   0.000,2020/09/07,2020/09/07,2016-02-09 17:25:03.915591,2016-02-09 17:25:35.685587,LGN,DAY,  10.85,  10.85,165,5,    7.352,    4.575,    5.754,LPGS_15.3.1c,31.96724367,152.59355491,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,14,WGS84,WGS84,38°54'16.34"N,101°35'44.81"W,39°56'26.48"N,103°00'55.48"W,40°00'12.53"N,100°15'25.49"W,37°47'08.81"N,102°53'44.88"W,37°50'38.15"N,100°13'10.31"W, 38.90454,-101.59578, 39.94069,-103.01541, 40.00348,-100.25708, 37.78578,-102.89580, 37.84393,-100.21953,LC08_L2SP_031033_20160209_20200907_02_T1,LC80310332016040LGN01
LC08_L2SP_031034_20160209_20200907_02_T1,LC08_L1TP_031034_20160209_20200907_02_T1,LC80310342016040LGN01,2016/02/09,T1,2, 031, 034, 031, 034,NADIR,   0.000,2020/09/07,2020/09/07,2016-02-09 17:25:27.802392,2016-02-09 17:25:59.572389,LGN,DAY,   4.03,   4.03,510,5,    6.189,    4.078,    4.655,LPGS_15.3.1c,33.10981948,151.81346995,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,13,WGS84,WGS84,37°28'29.06"N,102°01'45.12"W,38°32'07.12"N,103°17'17.41"W,38°28'06.49"N,100°41'26.77"W,36°27'14.62"N,103°20'06.14"W,36°23'31.31"N,100°48'30.24"W, 37.47474,-102.02920, 38.53531,-103.28817, 38.46847,-100.69077, 36.45406,-103.33504, 36.39203,-100.80840,LC08_L2SP_031034_20160209_20200907_02_T1,LC80310342016040LGN01
LC08_L2SP_031035_20160209_20200907_02_T1,LC08_L1TP_031035_20160209_20200907_02_T1,LC80310352016040LGN01,2016/02/09,T1,2, 031, 035, 031, 035,NADIR,   0.000,2020/09/07,2020/09/07,2016-02-09 17:25:51.697666,2016-02-09 17:26:23.467662,LGN,DAY,   0.01,   0.01,777,5,    5.093,    3.193,    3.968,LPGS_15.3.1c,34.24387598,151.01374985,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,13,WGS84,WGS84,36°02'34.98"N,102°27'00.94"W,37°06'07.74"N,103°41'44.48"W,37°02'47.29"N,101°08'24.43"W,35°00'52.60"N,103°43'46.92"W,34°57'46.80"N,101°14'25.80"W, 36.04305,-102.45026, 37.10215,-103.69569, 37.04647,-101.14012, 35.01461,-103.72970, 34.96300,-101.24050,LC08_L2SP_031035_20160209_20200907_02_T1,LC80310352016040LGN01
LC08_L2SP_036031_20160212_20200907_02_T1,LC08_L1TP_036031_20160212_20200907_02_T1,LC80360312016043LGN01,2016/02/12,T1,2, 036, 031, 036, 031,NADIR,   0.000,2020/09/07,2020/09/07,2016-02-12 17:55:08.415707,2016-02-12 17:55:40.185703,LGN,DAY,  26.28,  26.28,358,5,    9.532,    7.022,    6.446,LPGS_15.3.1c,30.58275349,153.70647382,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,12,WGS84,WGS84,41°45'34.92"N,108°24'32.98"W,42°49'19.45"N,109°45'43.13"W,42°45'28.51"N,106°58'24.60"W,40°43'52.03"N,109°48'05.62"W,40°40'17.33"N,107°06'06.73"W, 41.75970,-108.40916, 42.82207,-109.76198, 42.75792,-106.97350, 40.73112,-109.80156, 40.67148,-107.10187,LC08_L2SP_036031_20160212_20200907_02_T1,LC80360312016043LGN01
LC08_L2SP_036032_20160212_20200907_02_T1,LC08_L1TP_036032_20160212_20200907_02_T1,LC80360322016043LGN01,2016/02/12,T1,2, 036, 032, 036, 032,NADIR,   0.000,2020/09/07,2020/09/07,2016-02-12 17:55:32.302508,2016-02-12 17:56:04.072505,LGN,DAY,   2.66,   2.66,709,5,    8.024,    5.765,    5.581,LPGS_15.3.1c,31.73515553,152.93331633,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,12,WGS84,WGS84,40°19'58.04"N,108°52'15.89"W,41°23'38.36"N,110°12'20.63"W,41°20'33.29"N,107°28'14.59"W,39°17'48.59"N,110°13'47.86"W,39°14'56.65"N,107°34'41.23"W, 40.33279,-108.87108, 41.39399,-110.20573, 41.34258,-107.47072, 39.29683,-110.22996, 39.24907,-107.57812,LC08_L2SP_036032_20160212_20200907_02_T1,LC80360322016043LGN01
LC08_L2SP_036033_20160212_20200907_02_T1,LC08_L1TP_036033_20160212_20200907_02_T1,LC80360332016043LGN01,2016/02/12,T1,2, 036, 033, 036, 033,NADIR,   0.000,2020/09/07,2020/09/07,2016-02-12 17:55:56.185073,2016-02-12 17:56:27.95507,LGN,DAY,   3.51,   3.51,917,5,    7.386,    5.102,    5.342,LPGS_15.3.1c,32.87917308,152.14507123,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,12,WGS84,WGS84,38°54'16.60"N,109°19'04.66"W,39°57'39.82"N,110°38'00.67"W,39°55'17.62"N,107°57'07.02"W,37°51'37.91"N,110°38'39.01"W,37°49'25.90"N,108°02'25.19"W, 38.90461,-109.31796, 39.96106,-110.63352, 39.92156,-107.95195, 37.86053,-110.64417, 37.82386,-108.04033,LC08_L2SP_036033_20160212_20200907_02_T1,LC80360332016043LGN01
LC08_L2SP_036034_20160212_20200907_02_T1,LC08_L1TP_036034_20160212_20200907_02_T1,LC80360342016043LGN01,2016/02/12,T1,2, 036, 034, 036, 034,NADIR,   0.000,2020/09/07,2020/09/07,2016-02-12 17:56:20.076111,2016-02-12 17:56:51.846107,LGN,DAY,   2.79,   2.79,1062,5,    7.935,    5.388,    5.825,LPGS_15.3.1c,34.01470534,151.33854764,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,12,WGS84,WGS84,37°28'28.34"N,109°45'05.08"W,38°31'44"N,111°03'01.73"W,38°30'01.58"N,108°25'07.32"W,36°25'30.32"N,111°02'56.69"W,36°23'55.36"N,108°29'23.89"W, 37.47454,-109.75141, 38.52889,-111.05048, 38.50044,-108.41870, 36.42509,-111.04908, 36.39871,-108.48997,LC08_L2SP_036034_20160212_20200907_02_T1,LC80360342016043LGN01
LC08_L2SP_032033_20160216_20200907_02_T1,LC08_L1TP_032033_20160216_20200907_02_T1,LC80320332016047LGN01,2016/02/16,T1,2, 032, 033, 032, 033,NADIR,   0.000,2020/09/07,2020/09/07,2016-02-16 17:31:10.022029,2016-02-16 17:31:41.792026,LGN,DAY,  26.05,  26.05,437,5,    7.984,    5.153,    6.099,LPGS_15.3.1c,34.14399924,151.56593970,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,13,WGS84,WGS84,38°54'15.34"N,103°07'48.11"W,39°57'46.84"N,104°26'37.79"W,39°55'09.19"N,101°45'57.78"W,37°51'54.83"N,104°27'35.89"W,37°49'28.49"N,101°51'34.92"W, 38.90426,-103.13003, 39.96301,-104.44383, 39.91922,-101.76605, 37.86523,-104.45997, 37.82458,-101.85970,LC08_L2SP_032033_20160216_20200907_02_T1,LC80320332016047LGN01
LC08_L2SP_032034_20160216_20200907_02_T1,LC08_L1TP_032034_20160216_20200907_02_T1,LC80320342016047LGN01,2016/02/16,T1,2, 032, 034, 032, 034,NADIR,   0.000,2020/09/07,2020/09/07,2016-02-16 17:31:33.904595,2016-02-16 17:32:05.674591,LGN,DAY,  25.89,  25.89,746,5,    6.210,    4.108,    4.657,LPGS_15.3.1c,35.26962656,150.72246747,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,13,WGS84,WGS84,37°28'28.88"N,103°33'47.88"W,38°31'43.72"N,104°51'27.86"W,38°29'46.03"N,102°13'46.85"W,36°25'39.83"N,104°51'42.01"W,36°23'50.68"N,102°18'21.85"W, 37.47469,-103.56330, 38.52881,-104.85774, 38.49612,-102.22968, 36.42773,-104.86167, 36.39741,-102.30607,LC08_L2SP_032034_20160216_20200907_02_T1,LC80320342016047LGN01
LC08_L2SP_032035_20160216_20200907_02_T1,LC08_L1TP_032035_20160216_20200907_02_T1,LC80320352016047LGN01,2016/02/16,T1,2, 032, 035, 032, 035,NADIR,   0.000,2020/09/07,2020/09/07,2016-02-16 17:31:57.795632,2016-02-16 17:32:29.565628,LGN,DAY,   9.50,   9.50,917,5,    5.961,    4.051,    4.374,LPGS_15.3.1c,36.38539514,149.85631630,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,13,WGS84,WGS84,36°02'35.77"N,103°59'03.34"W,37°05'43.84"N,105°15'43.92"W,37°04'23.20"N,102°40'49.69"W,34°59'18.67"N,105°15'19.08"W,34°58'04.01"N,102°44'29.04"W, 36.04327,-103.98426, 37.09551,-105.26220, 37.07311,-102.68047, 34.98852,-105.25530, 34.96778,-102.74140,LC08_L2SP_032035_20160216_20200907_02_T1,LC80320352016047LGN01
LC08_L2SP_035032_20160221_20200907_02_T1,LC08_L1TP_035032_20160221_20200907_02_T1,LC80350322016052LGN01,2016/02/21,T1,2, 035, 032, 035, 032,NADIR,   0.000,2020/09/07,2020/09/07,2016-02-21 17:49:17.259278,2016-02-21 17:49:49.029275,LGN,DAY,  15.28,  15.28,628,5,    8.068,    5.638,    5.771,LPGS_15.3.1c,34.70010470,151.72576778,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,13,WGS84,WGS84,40°19'57.90"N,107°19'08.69"W,41°22'12.36"N,108°46'07.18"W,41°25'40.69"N,105°56'48.01"W,39°12'54.36"N,108°39'02.34"W,39°16'07.46"N,105°55'01.02"W, 40.33275,-107.31908, 41.37010,-108.76866, 41.42797,-105.94667, 39.21510,-108.65065, 39.26874,-105.91695,LC08_L2SP_035032_20160221_20200907_02_T1,LC80350322016052LGN01
LC08_L2SP_035033_20160221_20200907_02_T1,LC08_L1TP_035033_20160221_20200907_02_T1,LC80350332016052LGN01,2016/02/21,T1,2, 035, 033, 035, 033,NADIR,   0.000,2020/09/07,2020/09/07,2016-02-21 17:49:41.141844,2016-02-21 17:50:12.91184,LGN,DAY,   3.52,   3.52,776,5,    6.922,    4.703,    5.079,LPGS_15.3.1c,35.82430540,150.85309422,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,13,WGS84,WGS84,38°54'16.49"N,107°45'57.46"W,39°56'23.57"N,109°11'27.06"W,40°00'24.95"N,106°25'33.06"W,37°46'57.79"N,109°03'57.17"W,37°50'41.39"N,106°22'59.52"W, 38.90458,-107.76596, 39.93988,-109.19085, 40.00693,-106.42585, 37.78272,-109.06588, 37.84483,-106.38320,LC08_L2SP_035033_20160221_20200907_02_T1,LC80350332016052LGN01
LC08_L2SP_035034_20160221_20200907_02_T1,LC08_L1TP_035034_20160221_20200907_02_T1,LC80350342016052LGN01,2016/02/21,T1,2, 035, 034, 035, 034,NADIR,   0.000,2020/09/07,2020/09/07,2016-02-21 17:50:05.037117,2016-02-21 17:50:36.807114,LGN,DAY,   0.97,   0.97,667,5,    6.206,    4.119,    4.642,LPGS_15.3.1c,36.93856223,149.95790411,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,12,WGS84,WGS84,37°28'27.37"N,108°11'58.06"W,38°32'06.14"N,109°27'49.36"W,38°28'18.62"N,106°51'32.33"W,36°27'03.28"N,109°30'20.99"W,36°23'32.17"N,106°58'19.85"W, 37.47427,-108.19946, 38.53504,-109.46371, 38.47184,-106.85898, 36.45091,-109.50583, 36.39227,-106.97218,LC08_L2SP_035034_20160221_20200907_02_T1,LC80350342016052LGN01
LC08_L2SP_035035_20160221_20200907_02_T1,LC08_L1TP_035035_20160221_20200907_02_T1,LC80350352016052LGN01,2016/02/21,T1,2, 035, 035, 035, 035,NADIR,   0.000,2020/09/07,2020/09/07,2016-02-21 17:50:28.919682,2016-02-21 17:51:00.689679,LGN,DAY,   0.73,   0.73,1082,5,    5.117,    3.580,    3.655,LPGS_15.3.1c,38.04090377,149.03824583,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,12,WGS84,WGS84,36°02'36.28"N,108°37'13.08"W,37°06'04.36"N,109°52'04.37"W,37°02'57.26"N,107°18'42.98"W,35°00'48.74"N,109°53'50.64"W,34°57'55.33"N,107°24'28.33"W, 36.04341,-108.62030, 37.10121,-109.86788, 37.04924,-107.31194, 35.01354,-109.89740, 34.96537,-107.40787,LC08_L2SP_035035_20160221_20200907_02_T1,LC80350352016052LGN01
LC08_L2SP_033031_20160223_20200907_02_T1,LC08_L1TP_033031_20160223_20200907_02_T1,LC80330312016054LGN01,2016/02/23,T1,2, 033, 031, 033, 031,NADIR,   0.000,2020/09/07,2020/09/07,2016-02-23 17:36:31.888161,2016-02-23 17:37:03.658157,LGN,DAY,   0.08,   0.08,722,5,    4.898,    3.702,    3.207,LPGS_15.3.1c,34.26586133,152.33968606,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,13,WGS84,WGS84,41°45'34.99"N,103°46'16.79"W,42°49'04.22"N,105°09'50.11"W,42°47'13.67"N,102°20'35.66"W,40°42'17.28"N,105°09'31.07"W,40°40'34.57"N,102°25'44"W, 41.75972,-103.77133, 42.81784,-105.16392, 42.78713,-102.34324, 40.70480,-105.15863, 40.67627,-102.42889,LC08_L2SP_033031_20160223_20200907_02_T1,LC80330312016054LGN01
LC08_L2SP_033032_20160223_20200907_02_T1,LC08_L1TP_033032_20160223_20200907_02_T1,LC80330322016054LGN01,2016/02/23,T1,2, 033, 032, 033, 032,NADIR,   0.000,2020/09/07,2020/09/07,2016-02-23 17:36:55.774962,2016-02-23 17:37:27.544959,LGN,DAY,   6.45,   6.45,875,5,    6.539,    4.663,    4.584,LPGS_15.3.1c,35.39610044,151.46629471,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,13,WGS84,WGS84,40°19'58.04"N,104°13'59.38"W,41°23'13.34"N,105°36'18.76"W,41°22'06.02"N,102°50'21.84"W,39°16'15.13"N,105°35'11.72"W,39°15'12.64"N,102°54'20.88"W, 40.33279,-104.23316, 41.38704,-105.60521, 41.36834,-102.83940, 39.27087,-105.58659, 39.25351,-102.90580,LC08_L2SP_033032_20160223_20200907_02_T1,LC80330322016054LGN01
LC08_L2SP_031032_20160225_20200907_02_T1,LC08_L1TP_031032_20160225_20200907_02_T1,LC80310322016056LGN01,2016/02/25,T1,2, 031, 032, 031, 032,NADIR,   0.000,2020/09/07,2020/09/07,2016-02-25 17:24:34.206024,2016-02-25 17:25:05.976021,LGN,DAY,   0.90,   0.90,653,5,    5.713,    3.871,    4.201,LPGS_15.3.1c,36.10447143,151.20943306,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,14,WGS84,WGS84,40°19'58.30"N,101°08'48.88"W,41°22'13.19"N,102°35'34.62"W,41°25'25.97"N,99°46'14.52"W,39°13'03.40"N,102°28'50.02"W,39°16'02.10"N,99°44'47.51"W, 40.33286,-101.14691, 41.37033,-102.59295, 41.42388, -99.77070, 39.21761,-102.48056, 39.26725, -99.74653,LC08_L2SP_031032_20160225_20200907_02_T1,LC80310322016056LGN01
LC08_L2SP_031033_20160225_20200907_02_T1,LC08_L1TP_031033_20160225_20200907_02_T1,LC80310332016056LGN01,2016/02/25,T1,2, 031, 033, 031, 033,NADIR,   0.000,2020/09/07,2020/09/07,2016-02-25 17:24:58.092826,2016-02-25 17:25:29.862822,LGN,DAY,   0.90,   0.90,517,5,    6.125,    4.251,    4.409,LPGS_15.3.1c,37.22021900,150.29450606,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,14,WGS84,WGS84,38°54'15.98"N,101°35'37.68"W,39°56'26.48"N,103°00'55.48"W,40°00'12.67"N,100°15'12.85"W,37°47'08.81"N,102°53'44.88"W,37°50'38.29"N,100°12'58.03"W, 38.90444,-101.59380, 39.94069,-103.01541, 40.00352,-100.25357, 37.78578,-102.89580, 37.84397,-100.21612,LC08_L2SP_031033_20160225_20200907_02_T1,LC80310332016056LGN01
LC08_L2SP_031034_20160225_20200907_02_T1,LC08_L1TP_031034_20160225_20200907_02_T1,LC80310342016056LGN01,2016/02/25,T1,2, 031, 034, 031, 034,NADIR,   0.000,2020/09/07,2020/09/07,2016-02-25 17:25:21.983863,2016-02-25 17:25:53.75386,LGN,DAY,   1.93,   1.93,529,5,    6.233,    4.391,    4.423,LPGS_15.3.1c,38.32478966,149.35519763,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,13,WGS84,WGS84,37°28'27.77"N,102°01'37.74"W,38°32'06.94"N,103°17'05.03"W,38°28'06.02"N,100°41'14.42"W,36°27'14.44"N,103°19'54.12"W,36°23'30.88"N,100°48'18.25"W, 37.47438,-102.02715, 38.53526,-103.28473, 38.46834,-100.68734, 36.45401,-103.33170, 36.39191,-100.80507,LC08_L2SP_031034_20160225_20200907_02_T1,LC80310342016056LGN01
LC08_L2SP_031035_20160225_20200907_02_T1,LC08_L1TP_031035_20160225_20200907_02_T1,LC80310352016056LGN01,2016/02/25,T1,2, 031, 035, 031, 035,NADIR,   0.000,2020/09/07,2020/09/07,2016-02-25 17:25:45.866429,2016-02-25 17:26:17.636425,LGN,DAY,   1.98,   1.98,746,5,    5.240,    3.618,    3.790,LPGS_15.3.1c,39.41676700,148.38898686,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,13,WGS84,WGS84,36°02'36.60"N,102°26'52.40"W,37°06'07.60"N,103°41'32.32"W,37°02'46.90"N,101°08'12.30"W,35°01'02.21"N,103°43'34.93"W,34°57'56.16"N,101°14'13.56"W, 36.04350,-102.44789, 37.10211,-103.69231, 37.04636,-101.13675, 35.01728,-103.72637, 34.96560,-101.23710,LC08_L2SP_031035_20160225_20200907_02_T1,LC80310352016056LGN01
LC08_L2SP_036031_20160228_20200907_02_T1,LC08_L1TP_036031_20160228_20200907_02_T1,LC80360312016059LGN01,2016/02/28,T1,2, 036, 031, 036, 031,NADIR,   0.000,2020/09/07,2020/09/07,2016-02-28 17:55:04.351597,2016-02-28 17:55:36.121594,LGN,DAY,   1.49,   1.49,742,5,    7.495,    5.438,    5.159,LPGS_15.3.1c,36.08072961,151.75055437,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,12,WGS84,WGS84,41°45'34.92"N,108°24'54.43"W,42°49'19.74"N,109°46'09.55"W,42°45'28.98"N,106°58'37.78"W,40°43'52.28"N,109°48'31.21"W,40°40'17.76"N,107°06'19.48"W, 41.75970,-108.41512, 42.82215,-109.76932, 42.75805,-106.97716, 40.73119,-109.80867, 40.67160,-107.10541,LC08_L2SP_036031_20160228_20200907_02_T1,LC80360312016059LGN01
LC08_L2SP_036032_20160228_20200907_02_T1,LC08_L1TP_036032_20160228_20200907_02_T1,LC80360322016059LGN01,2016/02/28,T1,2, 036, 032, 036, 032,NADIR,   0.000,2020/09/07,2020/09/07,2016-02-28 17:55:28.238399,2016-02-28 17:56:00.008395,LGN,DAY,   1.25,   1.25,1016,5,    6.033,    4.379,    4.150,LPGS_15.3.1c,37.20106062,150.82440803,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,12,WGS84,WGS84,40°19'58.15"N,108°52'36.98"W,41°23'38.54"N,110°12'46.48"W,41°20'34.08"N,107°28'40.33"W,39°17'48.77"N,110°14'12.91"W,39°14'57.41"N,107°35'06.22"W, 40.33282,-108.87694, 41.39404,-110.21291, 41.34280,-107.47787, 39.29688,-110.23692, 39.24928,-107.58506,LC08_L2SP_036032_20160228_20200907_02_T1,LC80360322016059LGN01
LC08_L2SP_036033_20160228_20200907_02_T1,LC08_L1TP_036033_20160228_20200907_02_T1,LC80360332016059LGN01,2016/02/28,T1,2, 036, 033, 036, 033,NADIR,   0.000,2020/09/07,2020/09/07,2016-02-28 17:55:52.129436,2016-02-28 17:56:23.899433,LGN,DAY,   1.39,   1.39,1140,5,    5.111,    3.539,    3.687,LPGS_15.3.1c,38.31043340,149.87526948,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,12,WGS84,WGS84,38°54'15.01"N,109°19'26"W,39°57'39.92"N,110°38'25.98"W,39°55'18.26"N,107°57'32.26"W,37°51'37.98"N,110°39'03.56"W,37°49'26.51"N,108°02'49.70"W, 38.90417,-109.32389, 39.96109,-110.64055, 39.92174,-107.95896, 37.86055,-110.65099, 37.82403,-108.04714,LC08_L2SP_036033_20160228_20200907_02_T1,LC80360332016059LGN01
LC08_L2SP_036034_20160228_20200907_02_T1,LC08_L1TP_036034_20160228_20200907_02_T1,LC80360342016059LGN01,2016/02/28,T1,2, 036, 034, 036, 034,NADIR,   0.000,2020/09/07,2020/09/07,2016-02-28 17:56:16.016238,2016-02-28 17:56:47.786234,LGN,DAY,   2.31,   2.31,1200,5,    6.538,    4.329,    4.900,LPGS_15.3.1c,39.40762048,148.90030544,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,12,WGS84,WGS84,37°28'27.59"N,109°45'25.56"W,38°31'43.97"N,111°03'26.50"W,38°30'02.12"N,108°25'32.05"W,36°25'30.32"N,111°03'20.81"W,36°23'55.86"N,108°29'47.98"W, 37.47433,-109.75710, 38.52888,-111.05736, 38.50059,-108.42557, 36.42509,-111.05578, 36.39885,-108.49666,LC08_L2SP_036034_20160228_20200907_02_T1,LC80360342016059LGN01
